district,week_start_date,rainfall_mm,rainfall_cumsum_7d,rainfall_cumsum_14d,rainfall_har_daily,rainfall_har_weekly,rainfall_har_monthly,wavelet_approx,wavelet_detail_1,wavelet_detail_2,wavelet_detail_3,temperature_c,humidity_pct,wind_speed_kmph,cyclone_wind_kmph,storm_surge_m,river_gauge_level_m,gauge_above_flood_stage,gauge_rate_of_change,ndvi,soil_moisture_pct,land_surface_temp_c,event_severity,sachet_alert_issued,affected_population,target_water_liters_demand,target_kits_demand,target_ors_units_demand,target_tarpaulin_units_demand,target_medical_kits_demand,past_incident_count_7d,past_incident_count_30d,population,population_density,area_sqkm,road_density_km_per_sqkm,dist_to_coast_km,dist_to_river_km,avg_elevation_m,flood_stage_m,coastal_district,latitude,longitude
Ganjam,2020-11-09,9.14,9.140000000000018,31.209999999999987,2.5142857142857147,3.146326530612247,2.826904761904762,1.9199714285714287,-0.6042857142857143,-0.02107142857142857,0.011099999999999968,18.147142857142857,60.01428571428572,15.1,0.0,0.0,3.801428571428571,0,-0.018571428571428555,0.5092857142857142,13.971428571428572,20.349999999999998,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2020-11-16,16.580000000000002,16.58000000000002,25.719999999999985,2.2828571428571434,1.3267346938775535,2.4042380952380955,1.4179857142857142,-0.023571428571428573,0.3032142857142857,0.6708428571428572,17.987142857142857,62.07142857142857,20.4,0.0,0.0,3.6557142857142857,0,-0.0028571428571428597,0.5012857142857142,11.5,21.075714285714287,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2020-11-23,6.21,6.210000000000018,22.789999999999985,0.972857142857143,1.8959183673469415,2.126142857142857,1.6794142857142857,0.023571428571428577,-0.4946428571428572,-0.3212428571428571,18.33857142857143,62.92857142857143,19.0,0.0,0.0,3.6314285714285717,0,-0.0128571428571429,0.44985714285714284,10.114285714285714,20.548571428571428,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2020-11-30,4.949999999999999,4.950000000000017,11.159999999999986,0.7071428571428571,0.8495918367346965,1.8555238095238096,0.5497714285714286,-0.06285714285714286,0.21892857142857144,0.0012571428571428555,19.181428571428572,60.32857142857143,20.3,0.0,0.0,3.5785714285714287,0,-0.0028571428571428597,0.4272857142857143,7.685714285714285,21.857142857142858,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2020-12-07,1.09,1.0900000000000178,6.039999999999986,0.14142857142857143,0.44000000000000256,1.2401904761904763,0.1362,0.06285714285714286,-0.0275,-0.015885714285714284,19.722857142857144,54.728571428571435,19.2,0.0,0.0,3.46,0,-0.028571428571428532,0.408,5.485714285714286,21.868571428571425,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2020-12-14,1.6099999999999999,1.6100000000000176,2.699999999999986,0.15285714285714283,0.06795918367347194,0.9056190476190477,0.33869999999999995,-0.032857142857142856,-0.032857142857142856,-0.04302857142857143,19.75,57.728571428571435,12.2,0.0,0.0,3.3714285714285714,0,0.0028571428571428597,0.3774285714285714,5.0,21.845714285714283,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2020-12-21,3.4000000000000004,3.400000000000018,5.009999999999986,0.5,0.48775510204081884,0.502047619047619,0.4715571428571429,0.032857142857142856,-0.03642857142857143,0.017685714285714287,21.509999999999998,57.41428571428571,13.2,0.0,0.0,3.38,0,-0.0028571428571428597,0.339,5.0,23.584285714285716,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2020-12-28,2.8099999999999996,2.8100000000000174,6.209999999999986,0.47857142857142854,0.48591836734694127,0.38704761904761903,0.3553428571428571,0.0,0.024999999999999998,0.021057142857142858,21.844285714285714,56.728571428571435,23.1,0.0,0.0,3.3557142857142854,0,0.0057142857142857195,0.30557142857142855,5.0,23.599999999999998,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-01-04,2.06,2.060000000000018,4.869999999999986,0.2942857142857143,0.2622448979591862,0.3194761904761904,0.3028571428571429,0.0,0.04428571428571428,-0.05285714285714286,22.99857142857143,52.55714285714286,16.5,0.0,0.0,3.3485714285714288,0,-0.017142857142857158,0.30028571428571427,5.0,25.062857142857144,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-01-11,3.65,3.650000000000018,5.709999999999985,0.3485714285714286,0.30816326530612503,0.36657142857142855,0.4228571428571429,0.007857142857142858,-0.053214285714285714,0.14392857142857143,23.47142857142857,54.58571428571429,13.5,0.0,0.0,3.3428571428571425,0,0.0057142857142857195,0.28528571428571425,5.0,25.560000000000002,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-01-18,2.93,2.9300000000000184,6.579999999999986,0.5914285714285714,0.594897959183676,0.4218571428571428,0.5492857142857143,-0.007857142857142856,-0.032499999999999994,-0.09035714285714287,24.35571428571429,52.471428571428575,20.9,0.0,0.0,3.391428571428572,0,0.0142857142857143,0.25057142857142856,5.0,26.638571428571428,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-01-25,6.41,6.410000000000018,9.339999999999986,0.4942857142857143,0.4810204081632679,0.4167142857142857,0.5701714285714286,0.10142857142857142,0.17464285714285716,0.06945714285714286,25.075714285714287,48.857142857142854,18.0,0.0,0.0,3.392857142857143,0,-0.0014285714285714615,0.2432857142857143,5.0,27.75857142857143,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-02-01,6.3,6.3000000000000185,12.709999999999987,1.0714285714285714,1.0434693877551047,0.586047619047619,1.1562,-0.10142857142857142,-0.08892857142857144,-0.06588571428571428,27.65142857142857,47.528571428571425,20.8,0.0,0.0,3.414285714285714,0,-0.0028571428571428597,0.20814285714285716,5.0,29.72,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-02-08,4.03,4.030000000000018,10.329999999999986,0.7628571428571428,0.774693877551023,0.695047619047619,0.575,-0.009285714285714286,-0.02642857142857143,0.03642857142857143,28.611428571428572,47.41428571428571,21.4,0.0,0.0,3.4414285714285713,0,0.012857142857142836,0.2124285714285714,5.0,30.87142857142857,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-02-15,2.31,2.3100000000000183,6.339999999999986,0.2557142857142857,0.38714285714285973,0.6681904761904762,0.26857142857142857,0.009285714285714286,0.095,-0.04285714285714286,29.62,45.971428571428575,22.1,0.0,0.0,3.3957142857142855,0,-0.022857142857142815,0.20657142857142857,5.0,31.75,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-02-22,5.41,5.410000000000018,7.7199999999999855,0.91,0.564897959183676,0.6785714285714286,0.9192857142857143,-0.002142857142857143,-0.21607142857142855,0.07178571428571427,29.41857142857143,47.31428571428571,19.2,0.0,0.0,3.422857142857143,0,0.008571428571428579,0.19142857142857145,5.0,32.292857142857144,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-03-01,5.87,5.870000000000018,11.279999999999985,0.7328571428571429,0.8408163265306149,0.6711428571428572,0.7214285714285714,0.002142857142857129,0.1475,-0.032499999999999994,30.69,46.4,17.7,0.0,0.0,3.457142857142857,0,0.008571428571428579,0.18257142857142858,5.0,33.99142857142857,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-03-08,2.94,2.9400000000000186,8.809999999999985,0.27999999999999997,0.5569387755102067,0.5995238095238095,0.4878571428571429,-0.0064285714285714285,-0.12607142857142856,0.06464285714285714,32.04285714285714,46.0,15.6,0.0,0.0,3.4014285714285712,0,-0.0014285714285714615,0.23142857142857146,5.0,34.292857142857144,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-03-15,3.52,3.5200000000000187,6.459999999999986,0.7485714285714286,0.5991836734693904,0.6160952380952381,0.6014285714285714,0.006428571428571427,0.038928571428571423,-0.14392857142857143,32.808571428571426,46.67142857142857,18.8,0.0,0.0,3.404285714285714,0,-0.017142857142857158,0.2032857142857143,5.0,35.78857142857142,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-03-22,6.2,6.200000000000019,9.719999999999985,0.5342857142857144,0.4391836734693904,0.6273333333333334,0.6937428571428572,0.1692857142857143,-0.14607142857142857,0.16874285714285714,33.30714285714286,47.471428571428575,19.8,0.0,0.0,3.3785714285714286,0,0.0057142857142857195,0.21242857142857144,5.0,36.07857142857143,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-03-29,13.95,13.950000000000019,20.149999999999988,2.2585714285714285,1.607755102040819,0.798,2.0512,-0.1692857142857143,0.23321428571428574,-0.12231428571428571,34.785714285714285,51.74285714285714,17.3,0.0,0.0,3.5100000000000002,0,0.034285714285714315,0.2564285714285714,5.785714285714286,36.93714285714286,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-04-05,7.84,7.840000000000019,21.789999999999985,1.1814285714285713,1.6548979591836763,1.0222380952380952,1.2162,-0.12285714285714286,-0.017499999999999998,0.04409999999999999,34.76714285714286,47.65714285714286,23.1,0.0,0.0,3.525714285714286,0,-0.007142857142857181,0.238,6.1571428571428575,36.962857142857146,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-04-12,10.82,10.82000000000002,18.659999999999986,1.407142857142857,1.1448979591836763,1.1808095238095238,1.3833428571428572,0.12285714285714285,-0.06892857142857142,0.10838571428571428,36.037142857142854,44.41428571428571,17.2,0.0,0.0,3.5371428571428574,0,0.0042857142857143215,0.26385714285714285,6.142857142857143,38.04857142857143,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-04-19,23.159999999999997,23.160000000000018,33.97999999999999,3.15,2.250816326530615,1.5876190476190477,4.283557142857143,0.03142857142857143,-0.5132142857142857,-0.49319999999999997,35.902857142857144,45.699999999999996,16.6,0.0,0.0,3.6685714285714286,0,0.029999999999999995,0.29185714285714287,8.9,38.48142857142857,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-04-26,40.75,40.75000000000002,63.90999999999998,4.390000000000001,4.043673469387758,2.266714285714286,6.030328571428571,-0.03142857142857152,0.5996428571428571,-0.7771142857142858,35.612857142857145,55.08571428571429,22.0,0.0,0.0,3.875714285714286,0,0.03142857142857146,0.3095714285714286,14.285714285714286,38.08428571428571,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-05-03,48.06,48.060000000000024,88.80999999999999,8.4,7.375510204081636,3.5359523809523807,6.470128571428572,-1.512857142857143,-0.4089285714285714,2.3172714285714284,34.93857142857143,63.41428571428571,17.3,0.0,0.0,4.311428571428571,0,0.038571428571428513,0.3574285714285715,23.614285714285717,37.68571428571429,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-05-10,48.47,48.47000000000002,96.52999999999999,5.554285714285714,7.3983673469387785,5.016809523809523,6.448357142857143,1.512857142857143,-0.3625000000000001,-0.6744428571428572,36.63142857142857,57.114285714285714,17.0,0.0,0.0,4.438571428571429,0,-0.0071428571428571175,0.36985714285714283,28.67142857142857,38.50571428571429,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-05-17,42.92,42.92000000000002,91.38999999999997,7.339999999999999,6.235306122448982,6.053285714285714,6.650714285714286,0.09214285714285715,0.6825,-1.2939285714285715,35.14,61.25714285714286,22.2,0.0,0.0,4.4557142857142855,0,0.017142857142857158,0.39171428571428574,29.657142857142855,37.057142857142864,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-05-24,61.5,61.50000000000002,104.41999999999999,9.027142857142858,5.3957142857142895,6.441333333333334,8.02,-0.09214285714285708,0.0889285714285715,0.7689285714285715,35.88428571428572,58.614285714285714,19.9,0.0,0.0,4.445714285714286,0,0.05285714285714287,0.41557142857142854,29.842857142857138,37.348571428571425,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-05-31,70.02,70.02000000000002,131.51999999999998,9.558571428571428,9.857346938775512,7.285095238095238,10.2012,-0.5364285714285714,0.3071428571428571,0.0309,34.254285714285714,63.05714285714286,19.6,0.0,0.0,4.811428571428571,0,0.027142857142857073,0.4637142857142857,37.9,35.80142857142857,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-06-07,72.78,72.78000000000002,142.79999999999998,9.482857142857142,10.402244897959187,7.8414761904761905,9.064457142857142,0.5364285714285714,1.1521428571428571,-0.3559,32.994285714285716,71.87142857142858,26.0,0.0,0.0,5.002857142857143,0,0.0285714285714286,0.4838571428571429,43.57142857142857,33.76428571428572,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-06-14,25.740000000000002,25.740000000000023,98.52,3.95,7.740612244897962,8.281714285714285,6.007142857142858,0.5878571428571429,-1.9485714285714286,-0.9692857142857143,34.441428571428574,63.357142857142854,21.7,0.0,0.0,4.714285714285714,0,-0.0985714285714285,0.535,39.1,35.88142857142857,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-06-21,48.53,48.53000000000003,74.27,5.877142857142857,4.705306122448983,8.165095238095239,8.433542857142857,-0.5878571428571429,0.48928571428571427,-1.4021142857142856,31.731428571428573,68.77142857142857,22.1,0.0,0.0,4.461428571428572,0,0.015714285714285632,0.547,34.17142857142857,33.87285714285714,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-06-28,111.06,111.06000000000002,159.58999999999997,12.171428571428573,10.621224489795921,8.401761904761905,9.466399999999998,2.9250000000000003,-1.3135714285714286,4.787828571428571,31.451428571428572,70.45714285714286,22.6,0.0,0.0,4.971428571428571,0,0.11571428571428578,0.5714285714285714,44.728571428571435,33.13857142857143,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-07-05,21.07,21.07000000000002,132.12999999999997,8.921428571428573,10.638163265306124,8.515666666666666,7.3100000000000005,-2.9250000000000003,0.7999999999999999,-2.175,30.61285714285714,64.94285714285715,23.0,0.0,0.0,4.885714285714286,0,-0.0928571428571429,0.611,43.67142857142857,32.76857142857143,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-07-12,57.24,57.24000000000002,78.30999999999997,7.011428571428572,5.008367346938779,7.5829523809523804,7.935528571428571,-0.845,0.5164285714285715,0.5701714285714286,31.06714285714286,69.54285714285713,28.3,0.0,0.0,4.5928571428571425,0,-0.012857142857142836,0.6302857142857142,38.05714285714286,32.924285714285716,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-07-19,80.11,80.11000000000001,137.35,11.678571428571429,10.977346938775513,9.083619047619049,11.0887,0.845,-0.0028571428571428597,-0.48660000000000003,28.882857142857144,72.98571428571428,16.5,0.0,0.0,5.001428571428571,0,0.04999999999999995,0.6518571428571428,45.92857142857143,29.754285714285714,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-07-26,34.83,34.83000000000002,114.94,5.428571428571429,7.89979591836735,8.842904761904762,4.6225,0.11714285714285713,-0.03785714285714286,0.2739285714285714,28.157142857142855,68.74285714285715,14.0,0.0,0.0,4.738571428571428,0,-0.0671428571428571,0.6594285714285714,41.1,29.57857142857143,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-08-02,22.330000000000002,22.33000000000002,57.15999999999998,3.717142857142857,3.8551020408163295,7.043285714285714,3.1685285714285714,-0.11714285714285719,-0.18571428571428564,0.3243,26.83857142857143,68.22857142857143,13.7,0.0,0.0,4.315714285714286,0,-0.04142857142857143,0.6765714285714285,31.8,29.102857142857143,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-08-09,41.699999999999996,41.70000000000002,64.02999999999999,4.844285714285713,3.884693877551023,6.632571428571429,5.642271428571428,-0.3742857142857143,0.8946428571428571,-0.20557142857142852,25.442857142857143,74.37142857142858,17.6,0.0,0.0,4.1899999999999995,0,0.01000000000000004,0.6707142857142857,27.857142857142858,27.139999999999997,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-08-16,52.04,52.04000000000002,93.73999999999998,7.464285714285714,6.779795918367349,6.097142857142857,6.551557142857143,0.3742857142857143,-0.6710714285714285,1.1794571428571428,24.475714285714282,73.92857142857143,22.6,0.0,0.0,4.392857142857143,0,0.03571428571428571,0.691,30.685714285714287,26.335714285714285,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-08-23,19.6,19.600000000000026,71.63999999999999,3.7385714285714284,6.048979591836738,5.161857142857143,6.403700000000001,-0.12142857142857143,-0.0035714285714285718,-3.4787,23.78142857142857,67.65714285714286,17.3,0.0,0.0,4.311428571428571,0,-0.040000000000000036,0.7190000000000001,28.914285714285715,25.59857142857143,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-08-30,56.03,56.03000000000003,75.62999999999998,7.112857142857144,4.582857142857146,5.223,5.9901285714285715,0.12142857142857164,0.46571428571428575,1.4269571428571426,21.97714285714286,74.62857142857142,23.5,0.0,0.0,4.32,0,0.022857142857142878,0.7018571428571428,28.585714285714285,24.77285714285714,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-09-06,30.889999999999997,30.89000000000002,86.91999999999999,5.3585714285714285,6.825714285714289,5.917857142857143,4.986914285714286,-0.21857142857142858,-0.3824999999999999,0.0269571428571429,22.38,66.62857142857142,19.1,0.0,0.0,4.340000000000001,0,-0.02000000000000008,0.6852857142857143,29.37142857142857,25.207142857142856,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-09-13,38.24,38.24000000000002,69.12999999999998,4.571428571428571,4.210000000000003,5.540333333333334,4.8712,0.2185714285714286,-0.07964285714285715,0.45267142857142856,21.442857142857143,70.31428571428572,18.8,0.0,0.0,4.2457142857142856,0,0.011428571428571439,0.682,26.428571428571427,23.497142857142858,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-09-20,56.98,56.98000000000002,95.21999999999997,6.817142857142857,7.299591836734697,5.661428571428571,7.2,1.115,-0.4439285714285714,0.26892857142857146,20.534285714285716,75.7,19.5,0.0,0.0,4.457142857142857,0,0.0257142857142858,0.6844285714285715,31.271428571428572,23.15285714285714,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-09-27,22.97,22.97000000000002,79.94999999999999,4.47,6.026122448979594,6.155333333333333,3.7917428571428573,-1.115,0.7917857142857143,-0.18715714285714286,18.93285714285714,74.01428571428572,18.1,0.0,0.0,4.302857142857143,0,-0.0571428571428572,0.681,29.042857142857144,20.830000000000002,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-10-04,14.569999999999999,14.57000000000002,37.539999999999985,2.524285714285714,2.7293877551020436,5.088380952380953,2.5290571428571424,0.12214285714285714,-0.20035714285714287,-0.3694285714285715,18.94142857142857,64.41428571428571,18.2,0.0,0.0,4.005714285714285,0,-0.032857142857142856,0.6427142857142857,22.514285714285712,21.43,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-10-11,50.010000000000005,50.010000000000026,64.57999999999998,5.859999999999999,3.475102040816329,4.855380952380953,5.0312,-0.1221428571428572,-0.14749999999999996,2.3826285714285715,18.072857142857142,75.55714285714285,22.3,0.0,0.0,4.057142857142857,0,0.05857142857142853,0.6449999999999999,22.442857142857143,20.382857142857144,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-10-18,19.3,19.300000000000022,69.30999999999999,4.302857142857143,6.46571428571429,4.831714285714286,6.069414285714286,-0.5599999999999999,-0.40285714285714286,-2.3494142857142855,17.264285714285712,71.7,21.2,0.0,0.0,4.161428571428571,0,-0.038571428571428513,0.6224285714285714,24.571428571428573,19.607142857142858,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-10-25,42.89,42.89000000000002,62.18999999999999,6.4071428571428575,4.165714285714289,4.225619047619047,4.016214285714286,0.5599999999999999,1.0914285714285714,0.45944285714285715,18.304285714285715,81.27142857142857,20.7,0.0,0.0,4.180000000000001,0,0.0285714285714286,0.57,24.37142857142857,20.240000000000002,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-11-01,13.05,13.050000000000024,55.93999999999999,1.2857142857142858,3.5763265306122483,4.296190476190477,2.4375,0.35571428571428576,-0.6914285714285714,-0.23750000000000002,17.492857142857144,69.68571428571428,24.5,0.0,0.0,3.9657142857142853,0,-0.045714285714285756,0.5434285714285715,20.271428571428572,19.599999999999998,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-11-08,17.55,17.550000000000022,30.599999999999987,2.5185714285714282,2.0840816326530645,4.187,2.8275,-0.35571428571428576,0.0028571428571428597,0.0325,18.495714285714286,66.47142857142858,25.7,0.0,0.0,3.812857142857143,0,-0.018571428571428555,0.5338571428571429,16.571428571428573,20.457142857142856,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-11-15,7.78,7.780000000000023,25.329999999999984,1.5157142857142858,2.323877551020412,3.115904761904762,0.9725,0.1542857142857143,-0.05035714285714286,0.034999999999999996,17.59714285714286,60.300000000000004,16.9,0.0,0.0,3.742857142857143,0,-0.020000000000000018,0.4754285714285715,14.085714285714285,19.654285714285717,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-11-22,8.29,8.290000000000024,16.069999999999986,1.4928571428571427,1.1361224489795951,2.518761904761905,1.0849571428571427,-0.1542857142857143,0.01178571428571428,0.24177142857142858,18.33285714285714,59.94285714285714,16.5,0.0,0.0,3.6257142857142854,0,-0.0014285714285713982,0.4881428571428571,10.799999999999999,20.467142857142857,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-11-29,3.59,3.590000000000023,11.879999999999987,0.5057142857142857,0.8467346938775543,1.6125238095238095,0.6260571428571428,0.0035714285714285718,0.025,-0.14177142857142858,19.448571428571427,58.32857142857143,24.1,0.0,0.0,3.5042857142857144,0,-0.027142857142857135,0.42942857142857144,7.928571428571429,21.61285714285714,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-12-06,3.4799999999999995,3.480000000000023,7.069999999999986,0.3985714285714286,0.45244897959184005,1.2570952380952378,0.5599714285714285,-0.003571428571428575,0.013571428571428568,-0.07288571428571429,19.617142857142856,60.028571428571425,19.3,0.0,0.0,3.414285714285714,0,0.0,0.39985714285714286,5.6571428571428575,22.267142857142858,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-12-13,3.58,3.580000000000023,7.059999999999985,0.5814285714285715,0.5908163265306156,0.8367619047619047,0.6649714285714285,-0.08571428571428572,-0.019642857142857146,-0.04818571428571429,19.818571428571428,58.75714285714286,15.4,0.0,0.0,3.391428571428572,0,0.0014285714285713982,0.3751428571428571,5.0,21.891428571428573,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-12-20,4.37,4.370000000000023,7.949999999999985,0.66,0.7132653061224523,0.7105238095238094,0.5750000000000001,0.08571428571428573,-0.04392857142857143,0.007499999999999999,21.314285714285713,54.4,21.4,0.0,0.0,3.4257142857142857,0,-0.0028571428571428597,0.34085714285714286,5.0,24.155714285714286,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
Ganjam,2021-12-27,2.79,2.7900000000000227,7.159999999999986,0.31,0.37285714285714616,0.5276190476190477,0.31660000000000005,0.0014285714285714286,0.0825,-0.0019714285714285723,20.497142857142855,57.34285714285714,16.7,0.0,0.0,3.3714285714285714,0,0.0,0.31128571428571433,5.0,23.439999999999998,0,0,0,0,0,0,0,0,0.0,0.0,3520151,428.97,8206,0.78,5.0,4.0,25,6.0,1,19.387,84.943
